1471733665,21.409211499999998,39.8671932
1122637064,21.4045994,39.77245320000001
1122637065,21.4070181,39.77229570000001
1471733667,21.410910400000002,39.859139899999995
1693815552,21.327226200000002,39.9467025
1471733666,21.409379899999994,39.86005659999999
1122637067,21.406606899999996,39.77320110000001
1120182760,21.489014400000002,39.9518841
1693815563,21.327174,39.946817700000004
1471733672,21.411516,39.858747400000006
1471733674,21.411770999999998,39.90957970000001
1693815567,21.327238600000005,39.946912499999996
1120182752,21.488741600000004,39.943266799999996
1122637062,21.408571600000005,39.768672200000005
1471733679,21.4134115,39.9092265
1120182754,21.488287300000003,39.952074200000006
1471733678,21.412486899999998,39.8581409
1122637081,21.407916,39.7711323
1120182781,21.490202399999998,39.9503359
1132801901,21.4023242,39.863609600000004
1693815571,21.3272733,39.9469853
1471733681,21.414568,39.86285720000001
1122637083,21.411756500000003,39.7727174
1471733682,21.414655899999996,39.8627728
1471733683,21.415236399999998,39.9088228
1122637085,21.409358000000005,39.7707502
1471733684,21.415283799999997,39.863779599999994
1122637084,21.410556600000003,39.77119570000001
1471733685,21.415797400000002,39.86429460000001
1120182778,21.487240899999996,39.9434519
1471733686,21.416045300000004,39.863547100000005
1471733687,21.4162573,39.864879200000004
1471733688,21.416298199999996,39.864794200000006
1120182773,21.4862619,39.9420379
1120182769,21.4881869,39.944996200000006
1122637079,21.4113465,39.7710055
1471733635,21.398027699999997,39.7807253
1023839443,21.190213699999997,39.97617950000001
1120182730,21.491860300000003,39.954856
1023839449,21.186302299999998,39.980202799999994
1120182724,21.4895103,39.95376279999999
1120182721,21.4869571,39.9441522
1023839454,21.1947901,39.9642061
1132801870,21.405179800000003,39.863557
1471733650,21.4046984,39.874719299999995
1132801871,21.402226000000002,39.86558839999999
1132801868,21.4016846,39.8677055
1471733648,21.4034981,39.873744099999996
1023839427,21.266619899999995,39.9349808
1471733649,21.404206100000003,39.8760865
1693815604,21.326371200000004,39.945829599999996
1471733654,21.4074499,39.861177700000006
1132801866,21.408681600000005,39.870177299999995
1471733652,21.404616100000005,39.8754673
1693815608,21.3244387,39.943852500000006
1471733658,21.408470200000004,39.860575299999994
1132801863,21.4018271,39.8685014
1471733659,21.4085779,39.866391799999995
1023839432,21.233092100000004,39.94378379999999
1471733656,21.4084552,39.86797270000001
1471733663,21.4091052,39.8658843
1132801857,21.405131800000003,39.8649443
